Harga,Kamar Tidur,Kamar Mandi,Garasi,Luas Tanah,Luas Bangunan,Lokasi
1850000000,5,4,2,82,160,Gandul
725000000,2,2,1,79,45,Cimanggis
2950000000,5,3,2,140,300,Cimanggis
795000000,2,2,1,70,55,Rangkapanjaya
995000000,4,3,2,70,130,Pancoran Mas
2600000000,3,3,1,120,130,Cinere
596000000,2,1,0,65,42,Cilodong
3150000000,3,3,3,153,164,Cimanggis
750000000,3,2,2,90,113,Cipayung
1190000000,3,2,2,66,90,Bojong Sari
3800000000,2,1,4,350,300,Beji
6800000000,5,5,4,850,537,Cinere
2100000000,3,3,1,270,220,Cinere
2200000000,3,2,1,128,115,Cinere
2100000000,4,3,1,144,200,Cinere
2300000000,4,3,1,144,200,Cinere
2200000000,3,2,1,125,86,Cinere
620000000,2,2,1,71,50,Pasir Putih
890000000,3,4,1,61,70,Cimanggis
2500000000,4,4,1,240,250,Cinere
2980000000,3,2,1,183,223,Cinere
2000000000,2,3,0,207,200,Limo
897000000,3,2,2,78,78,Sawangan
1800000000,3,2,2,143,200,Cimanggis
689000000,2,2,1,45,50,Tanah Baru
2500000000,3,3,1,200,300,Cimanggis
1600000000,2,3,0,100,150,Cilodong
8750000000,3,3,0,547,445,Cinere
2550000000,4,4,2,250,300,Limo
650000000,3,2,2,60,60,Cilodong
400000000,2,1,1,70,45,Cilangkap
2250000000,4,2,0,150,70,Pancoran Mas
1150000000,2,1,1,120,110,Rangkapanjaya
890000000,3,2,1,55,80,Sukmajaya
1700000000,2,3,0,234,105,Pancoran Mas
1950000000,3,3,2,200,140,Cimanggis
5300000000,5,3,3,512,400,Pancoran Mas
2200000000,6,4,1,144,250,Sukmajaya
1470000000,3,3,2,84,85,Sawangan
3000000000,4,3,1,301,275,Limo
3600000000,5,5,2,168,222,Depok II
890000000,3,3,0,149,144,Depok I
5300000000,5,3,4,512,400,Pancoran Mas
14000000000,6,4,4,685,500,Krukut
6500000000,4,4,0,163,329,Depok I
1410000000,3,2,2,106,70,Cinangka
2700000000,3,4,2,337,181,Sukmajaya
1700000000,6,4,1,150,205,Cinere
3900000000,5,4,2,119,250,Pangkalan Jati
9500000000,20,20,3,317,550,Depok I
3100000000,4,2,0,469,170,Sukmajaya
4700000000,5,5,1,273,295,Cibubur
930000000,3,2,2,52,84,Cimanggis
800000000,3,2,1,50,70,Cibubur
900000000,3,2,1,61,72,Cimanggis
1300000000,3,2,2,120,88,Pancoran Mas
1250000000,2,2,1,105,91,Beji
2500000000,4,3,2,153,216,Sukmajaya
820000000,3,2,1,67,70,Depok I
1250000000,4,3,2,60,120,Tanah Baru
3000000000,7,3,2,200,250,Beji
2300000000,4,3,0,100,110,Cinere
1850000000,3,2,1,68,65,Bojong Sari
3200000000,4,4,2,144,179,Bojong Sari
758000000,3,2,1,45,72,Tapos
588000000,2,1,1,72,50,Cilodong
1760000000,4,5,1,100,130,Limo
2700000000,3,3,2,112,136,Sawangan
700000000,2,1,1,60,37,Cibubur
402000000,2,1,1,60,42,Cilodong
3000000000,3,3,1,128,170,Cibubur
7500000000,4,3,1,425,375,Cinere
1500000000,3,2,2,87,107,Cimanggis
1300000000,3,2,2,72,65,Depok II
1750000000,5,2,0,146,250,Pancoran Mas
1500000000,3,2,1,65,80,Kukusan
800000000,2,1,1,60,36,Sawangan
31000000000,12,12,8,9000,1200,Cinangka
2800000000,4,3,2,128,149,Bojong Sari
1300000000,3,2,2,73,60,Cinangka
750000000,2,1,0,80,80,Sawangan
778000000,3,2,1,66,66,Tapos
787000000,3,2,1,40,70,Cimanggis
650000000,2,1,1,60,36,Cilodong
665000000,3,2,1,51,60,Cilodong
1300000000,4,3,2,73,110,Beji
765000000,3,2,2,40,54,Kukusan
847000000,3,2,0,70,60,Cimanggis
975000000,3,2,1,54,76,Beji
1570000000,3,2,2,82,135,Cimanggis
620000000,2,1,1,61,40,Beji
990000000,3,2,1,65,75,Tapos
899000000,3,2,2,80,80,Sawangan
1190000000,3,3,1,75,84,Pancoran Mas
3600000000,19,19,3,315,400,Kelapa Dua
3700000000,4,4,1,301,300,Cinere
695000000,3,2,2,54,68,Cimanggis
1060000000,3,2,1,72,102,Pancoran Mas
600000000,3,2,0,104,90,Bojong Sari
1700000000,2,2,2,89,85,Cimanggis
926000000,3,2,1,105,68,Cibubur
580000000,2,1,1,62,45,Sawangan
970000000,3,3,1,64,90,Cilodong
1850000000,5,3,1,120,250,Sukmajaya
2800000000,4,4,2,144,180,Cimanggis
2800000000,4,4,2,144,180,Limo
750000000,2,2,1,80,60,Rangkapanjaya
2500000000,3,3,1,126,180,Cibubur
3700000000,4,4,2,180,180,Cibubur
2700000000,3,3,2,120,180,Cinere
1190000000,3,3,2,75,84,Pancoran Mas
6900000000,5,5,2,850,535,Cinere
3000000000,4,4,1,173,300,Cinere
4000000000,6,7,2,220,280,Bojong Sari
12000000000,3,5,3,1000,700,Tanah Baru
658000000,3,2,1,37,60,Pancoran Mas
900000000,2,1,1,60,31,Cimanggis
2900000000,3,2,3,200,126,Sawangan
840000000,3,2,1,90,84,Depok I
963000000,3,2,1,70,90,Bojong Sari
2500000000,4,3,2,200,180,Cinere
1950000000,3,3,1,114,120,Cinere
4750000000,6,3,0,270,350,Cinere
14900000000,6,6,2,785,600,Cinere
850000000,3,3,1,87,90,Beji
4000000000,4,3,4,253,156,Sawangan
1400000000,3,3,2,83,160,Cinere
1700000000,2,2,1,218,80,Sawangan
900000000,2,1,1,85,50,Tapos
4500000000,7,4,2,600,400,Cinere
4500000000,53,53,0,396,357,Margonda
11500000000,7,5,2,760,700,Cinere
11000000000,4,3,4,975,800,Cinere
2900000000,4,3,0,340,340,Cinere
3950000000,5,4,2,320,360,Cinere
565000000,2,1,1,60,40,Bojong Sari
1050000000,3,2,4,177,72,Cilodong
879000000,3,2,1,65,75,Rangkapanjaya
4700000000,4,3,2,500,400,Cinere
3500000000,5,5,1,193,220,Limo
819000000,3,3,1,60,100,Sawangan
4200000000,3,3,4,432,320,Cinere
3500000000,3,3,1,169,200,Cinere
1300000000,3,3,2,77,79,Sukmajaya
1300000000,3,2,2,62,83,Cinere
27000000000,5,5,0,560,625,Cimanggis
1000000000,3,2,1,90,90,Cimanggis
2990000000,5,3,2,380,250,Sukmajaya
3200000000,4,2,1,178,156,Depok I
4000000000,5,3,1,422,300,Cinere
851000000,3,2,2,70,64,Cilodong
710000000,3,1,1,89,75,Sawangan
1700000000,3,3,0,120,90,Cilodong
2500000000,5,5,1,240,250,Grand Depok City
1300000000,3,1,1,72,100,Pancoran Mas
13500000000,3,4,0,767,300,Cinere
4500000000,5,5,2,338,350,Cinere
3900000000,5,4,2,320,360,Cinere
4400000000,4,4,1,298,250,Cinere
11500000000,6,5,2,900,600,Cinere
2400000000,4,4,1,180,200,Depok I
6000000000,5,2,2,693,300,Cinere
895000000,3,3,1,62,65,Pancoran Mas
700000000,2,1,1,60,37,Kelapa Dua
255000000,2,1,1,45,50,Citayam
595000000,2,1,1,84,50,Pancoran Mas
2350000000,3,2,1,230,242,Cinere
700000000,2,1,0,84,150,Cilodong
1400000000,2,1,0,120,80,Cimanggis
420000000,2,1,1,60,42,Cilodong
575000000,2,1,1,75,48,Sawangan
3100000000,4,3,2,231,286,Cinere
2590000000,4,4,2,80,200,Cinere
5500000000,4,3,1,402,280,Cinere
3900000000,6,4,2,207,150,Cinere
1250000000,3,2,1,71,100,Grand Depok City
4000000000,3,3,1,250,200,Cinere
4700000000,18,6,2,279,400,Margonda
860000000,3,2,1,70,60,Margonda
1400000000,5,6,2,108,190,Limo
1600000000,2,1,2,200,60,Tapos
480000000,2,1,1,94,87,Bojong Sari
1400000000,2,1,1,137,55,Tapos
2500000000,3,3,2,230,242,Cinere
900000000,3,2,1,60,72,Margonda
1050000000,2,2,1,93,65,Rangkapanjaya
1260000000,3,2,2,64,73,Sawangan
30000000,3,2,1,92,70,Cipayung
3600000000,6,5,2,200,200,Cinere
1600000000,3,3,2,150,120,Grand Depok City
1800000000,3,2,1,170,150,Cinere
3300000000,3,3,4,180,250,Pangkalan Jati
3700000000,5,4,2,315,185,Cinere
1320000000,4,3,2,233,200,Sawangan
1220000000,3,2,0,86,120,Cinere
40000000,4,2,2,138,100,Cilodong
1500000000,3,3,0,120,90,Cilodong
600000000,2,1,1,72,72,Cilodong
6500000000,40,21,2,300,500,Beji
1400000000,5,6,3,108,190,Limo
115000000,3,2,2,64,80,Sukmajaya
691000000,2,2,1,45,50,Tanah Baru
899000000,2,2,0,120,70,Cilodong
3000000000,5,4,1,255,200,Cinere
2400000000,3,3,1,128,177,Cibubur
5200000000,6,5,2,297,500,Harjamukti
1700000000,4,2,0,150,144,Sawangan
1350000000,4,2,2,108,120,Tapos
2800000000,4,4,3,480,350,Cinere
2600000000,4,3,1,150,111,Depok I
1800000000,7,7,3,83,150,Cimanggis
1200000000,3,2,0,60,65,Cinere
1500000000,3,2,1,91,75,Cinere
2500000000,6,5,2,400,200,Tanah Baru
5200000000,5,4,2,625,450,Limo
670000000,2,1,1,55,40,Kukusan
5700000000,3,2,2,193,248,Pangkalan Jati
1770000000,4,5,2,100,135,Limo
700000000,3,2,2,70,60,Cimanggis
8500000000,4,4,3,547,509,Cinere
2470000000,3,3,2,120,160,Beji
700000000,3,1,1,72,58,Limo
630000000,2,1,1,70,42,Cipayung
970000000,3,3,1,70,100,Limo
1500000000,3,2,1,140,84,Cibubur
600000000,2,1,1,70,45,Limo
865000000,3,2,1,60,75,Tapos
300000000,2,2,0,63,50,Pancoran Mas
730000000,3,2,2,63,72,Depok I
12000000000,5,4,0,1000,630,Sawangan
984000000,2,1,1,81,24,Depok I
5700000000,5,5,5,400,400,Sukmajaya
620000000,2,1,1,69,45,Bojong Sari
1200000000,2,1,1,96,96,Depok I
1790000000,3,2,0,199,160,Depok I
4200000000,30,30,0,300,550,Depok I
450000000,3,2,1,50,75,Citayam
550000000,3,2,1,47,60,Harjamukti
1400000000,3,2,1,87,80,Kelapa Dua
385000000,2,2,1,60,70,Sawangan
1850000000,4,4,1,85,150,Pancoran Mas
4000000000,4,4,2,118,250,Pangkalan Jati
680000000,3,2,0,55,72,Tapos
1700000000,3,2,2,88,77,Sawangan
2300000000,4,2,1,366,250,Beji
5600000000,4,4,3,322,400,Cimanggis
7500000000,4,2,2,750,400,Cinere
11800000000,4,3,2,2008,500,Cinere
5000000000,4,3,1,400,400,Cinere
220000000,2,1,0,50,50,Cisalak
1950000000,3,1,0,178,55,Cinere
1580000000,4,3,2,82,100,Cibubur
4500000000,3,3,1,280,240,Cinere
655000000,2,2,2,48,52,Limo
3700000000,4,3,2,124,140,Pangkalan Jati
952000000,3,2,2,64,75,Limo
375000000,2,1,1,60,36,Sawangan
660000000,2,1,1,62,40,Tanah Baru
550000000,3,2,1,47,65,Depok I
3600000000,4,5,0,200,220,Cinere
1820000000,3,2,1,83,60,Harjamukti
600000000,2,1,1,118,100,Cimanggis
934000000,3,2,2,87,87,Cinere
3400000000,5,6,3,180,250,Cibubur
5950000000,4,4,4,765,262,Cinere
255000000,2,1,1,55,40,Pasir Putih
995000000,3,2,2,70,100,Margonda
1180000000,3,2,1,72,100,Cilodong
5750000000,4,3,2,720,463,Cinere
750000000,3,2,2,96,64,Limo
1300000000,2,2,1,144,108,Cilodong
1710000000,3,2,1,45,67,Cimanggis
4200000000,4,3,2,157,120,Pangkalan Jati
3700000000,3,2,0,205,250,Cinere
1200000000,4,3,2,62,120,Beji
3000000000,3,3,2,119,200,Pangkalan Jati
520000000,2,1,0,87,87,Sawangan
14000000000,2,1,1,1582,250,Gandul
950000000,3,3,1,207,75,Sawangan
2000000000,4,5,1,112,180,Cilodong
4700000000,7,4,0,490,320,Cinere
1800000000,3,2,2,183,200,Tapos
880000000,3,2,2,74,80,Cinangka
880000000,3,2,2,74,80,Sawangan
850000000,4,3,2,110,110,Limo
2500000000,4,6,1,172,246,Depok II
9000000000,10,10,0,1385,1100,Beji
1400000000,2,2,1,119,89,Gandul
1800000000,3,2,1,120,200,Depok I
1150000000,3,1,1,97,70,Kukusan
5500000000,3,2,3,492,342,Cinere
760000000,3,2,2,96,65,Limo
5500000000,7,3,1,693,300,Cinere
980000000,3,2,2,398,200,Tapos
675000000,2,1,1,75,45,Harjamukti
650000000,2,3,1,54,90,Harjamukti
890000000,3,2,1,59,72,Mekarsari
635000000,2,2,2,46,50,Limo
1800000000,5,3,2,180,200,Cilodong
945000000,2,1,1,90,60,Pancoran Mas
950000000,3,2,2,79,75,Sawangan
8800000000,6,4,4,596,700,Cinere
950000000,3,2,2,79,75,Limo
1500000000,2,1,3,132,60,Cimanggis
3000000000,4,3,1,150,230,Cinere
2000000000,3,2,1,114,110,Cinere
4500000000,5,2,0,400,300,Cinere
165000000,2,2,1,86,70,Cilodong
3400000000,5,5,1,180,250,Cibubur
2690000000,6,4,0,170,265,Depok I
445000000,2,1,1,60,39,Cipayung
650000000,2,1,0,90,36,Sawangan
550000000,2,1,1,60,45,Sawangan
700000000,3,2,1,40,49,Limo
700000000,3,2,1,63,70,Sawangan
775000000,2,1,1,80,50,Cilodong
365000000,2,1,1,52,40,Cilodong
289000000,2,1,1,50,36,Sawangan
292000000,2,1,1,50,36,Sawangan
695000000,2,1,1,90,50,Tapos
989000000,3,3,2,72,60,Sawangan
1250000000,3,3,2,100,110,Pancoran Mas
1200000000,4,2,1,96,80,Cimanggis
916000000,3,2,1,50,63,Gandul
900000000,3,2,1,61,69,Margonda
2200000000,3,2,2,114,110,Cinere
716000000,3,2,0,40,49,Cinere
2450000000,10,10,0,68,195,Kukusan
766000000,2,2,2,64,54,Tapos
520000000,2,1,1,62,40,Citayam
450000000,3,2,1,50,60,Rangkapanjaya
1400000000,3,3,2,112,140,Tanah Baru
2500000000,3,3,1,150,225,Harjamukti
1000000000,3,2,2,162,152,Tapos
1500000000,2,2,1,143,125,Cilangkap
13500000000,4,4,4,800,940,Cinere
13000000000,4,4,6,800,440,Cinere
1600000000,3,2,2,133,83,Cinere
945000000,3,2,2,85,85,Sawangan
977000000,2,1,1,84,49,Sawangan
700000000,3,1,1,72,85,Cinere
990000000,3,3,2,100,170,Rangkapanjaya
3250000000,5,3,1,213,200,Tapos
1750000000,4,3,2,133,200,Cibubur
970000000,2,1,1,119,70,Margonda
1000000000,3,1,1,60,50,Depok II
1700000000,3,3,1,98,95,Sawangan
3600000000,4,3,2,215,150,Cimanggis
560000000,2,1,0,66,40,Bojong Sari
900000000,3,2,2,71,96,Sawangan
659000000,2,2,1,45,47,Cimanggis
2500000000,3,3,2,280,170,Cibubur
1770000000,4,5,2,100,135,Krukut
650000000,3,1,1,141,90,Citayam
1250000000,3,2,1,75,70,Sawangan
578000000,2,1,2,63,47,Sawangan
1700000000,5,5,2,296,150,Cilodong
1200000000,3,2,1,60,90,Cinere
1100000000,4,4,2,63,160,Limo
7500000000,3,3,0,300,322,Cibubur
780000000,2,2,2,78,50,Cilodong
1250000000,4,2,1,123,155,Bojong Sari
725000000,2,1,1,75,60,Pancoran Mas
1100000000,2,1,1,96,50,Sawangan
550000000,2,1,1,87,38,Bojong Sari
600000000,3,3,1,40,50,Cinere
15000000000,6,5,2,992,386,Cinere
900000000,3,2,1,59,72,Tugu
1100000000,3,1,2,120,85,Pancoran Mas
3300000000,5,4,2,200,230,Cinere
1480000000,2,1,1,162,55,Cibubur
15000000000,6,5,3,992,386,Cinere
3700000000,5,3,2,165,90,Cinere
1150000000,2,2,1,120,120,Bojong Sari
2400000000,4,4,2,128,149,Sawangan
1700000000,3,1,1,160,120,Depok I
1800000000,3,2,2,98,110,Sawangan
4500000000,4,4,2,477,250,Pangkalan Jati
3400000000,5,3,0,232,295,Cimanggis
680000000,2,1,0,136,30,Tapos
3000000000,2,1,1,200,150,Cimanggis
375000000,2,1,0,115,100,Gandul
1950000000,4,4,2,105,110,Cinere
1030000000,2,1,1,60,36,Sawangan
1450000000,3,3,2,72,140,Tanah Baru
3450000000,4,3,2,240,240,Depok I
2400000000,4,3,2,128,149,Sawangan
3500000000,5,4,0,400,146,Cinere
4750000000,5,4,0,250,147,Cimanggis
750000000,3,2,0,72,130,Cipayung
888000000,2,2,0,170,80,Sawangan
1450000000,3,2,1,219,130,Cimanggis
3750000000,4,4,1,250,200,Cinere
550000000,3,1,0,103,80,Tapos
3600000000,4,3,0,215,155,Sukmajaya
2000000000,2,2,0,180,54,Cimanggis
1250000000,3,2,1,105,150,Pancoran Mas
5200000000,3,3,1,300,300,Sukatani
900000000,3,3,1,93,140,Sawangan
1350000000,4,2,2,80,74,Depok I
4280000000,5,6,0,160,222,Sawangan
1060000000,3,3,2,65,100,Pancoran Mas
1900000000,3,3,2,218,150,Pancoran Mas
5450000000,3,2,1,254,152,Krukut
3700000000,4,4,0,187,184,Sawangan
3930000000,5,6,2,144,206,Sawangan
3750000000,5,6,2,128,197,Sawangan
5500000000,6,4,1,270,323,Cinere
2400000000,3,2,1,162,140,Cinere
2900000000,3,2,1,200,126,Sawangan
3000000000,3,4,1,112,109,Sawangan
1700000000,4,3,2,72,180,Tanah Baru
650000000,2,1,1,74,45,Cinangka
1290000000,3,3,2,97,110,Krukut
960000000,3,2,1,78,81,Pancoran Mas
1350000000,4,4,1,58,140,Tanah Baru
5500000000,25,25,3,485,420,Margonda
1250000000,3,3,1,65,100,Beji
800000000,3,2,1,60,75,Gandul
1600000000,3,2,2,83,160,Cimanggis
1350000000,4,2,1,96,180,Cimanggis
7000000000,5,4,2,599,480,Sukmajaya
580000000,2,1,2,116,52,Pasir Putih
580000000,2,1,4,116,52,Cinangka
960000000,3,3,1,79,100,Pancoran Mas
2300000000,3,3,2,126,180,Cimanggis
1250000000,3,2,1,84,90,Cibubur
1000000000,4,4,2,77,101,Sawangan
4300000000,3,3,1,275,200,Cinere
750000000,2,2,1,83,60,Pancoran Mas
3600000000,3,3,1,200,236,Tapos
3800000000,4,3,1,200,226,Tapos
1250000000,3,3,1,64,120,Tanah Baru
5800000000,6,4,12,148,590,Margonda
1000000000,3,2,1,150,90,Tanah Baru
590000000,3,1,1,72,70,Cilodong
6000000000,4,3,2,360,295,Cimanggis
890000000,3,2,2,59,72,Kelapa Dua
2000000000,3,4,2,160,240,Cibubur
1250000000,2,1,1,120,115,Tanah Baru
590000000,2,1,1,73,45,Depok II
600000000,3,2,1,30,45,Limo
900000000,3,2,1,60,70,Kukusan
334000000,2,1,1,46,48,Cilodong
8500000000,4,5,2,300,350,Cinere
403000000,2,1,1,60,42,Cilodong
630000000,2,1,1,60,38,Sawangan
245000000,2,1,1,50,36,Sawangan
880000000,3,2,2,74,84,Cinangka
350000000,2,1,1,70,40,Citayam
1300000000,3,3,2,87,115,Krukut
1200000000,4,2,2,98,72,Sawangan
600000000,2,1,2,75,45,Sawangan
350000000,2,1,0,50,50,Depok I
560000000,2,1,2,64,45,Cinangka
560000000,2,1,2,64,45,Sawangan
1290000000,3,3,2,97,110,Pancoran Mas
399000000,2,2,1,40,50,Sawangan
2000000000,3,2,2,98,96,Depok II
285000000,3,2,1,57,55,Citayam
69000000,2,1,1,75,55,Tapos
1250000000,3,2,0,60,80,Beji
1400000000,3,3,1,120,90,Beji
4200000000,11,4,0,315,500,Margonda
6000000000,4,3,2,533,329,Cinere
275000000,2,1,0,57,40,Pasir Putih
480000000,2,2,1,42,48,Tapos
1200000000,3,2,2,73,85,Cimanggis
3800000000,4,5,1,326,250,Cinere
784000000,3,2,2,67,66,Cinere
980000000,3,2,1,206,100,Depok II
800000000,2,2,0,120,100,Sukmajaya
6500000000,8,4,0,213,500,Beji
260000000,2,1,1,60,40,Citayam
4600000000,7,5,2,220,400,Cibubur
1200000000,3,3,0,105,88,Cipayung
2800000000,3,3,0,120,173,Sukmajaya
1100000000,3,2,2,80,90,Tirtajaya
570000000,2,2,1,42,60,Tapos
550000000,3,2,2,90,53,Citayam
480000000,2,1,1,72,36,Citayam
580000000,2,2,1,70,67,Sawangan
5900000000,4,4,2,390,410,Cinere
8000000000,5,4,2,615,500,Cinere
2600000000,6,4,1,325,250,Cinere
1350000000,3,2,1,84,95,Pancoran Mas
575000000,2,1,1,60,37,Pancoran Mas
2650000000,5,5,1,135,200,Cinere
4250000000,4,2,2,380,420,Cinere
4400000000,5,4,1,240,400,Cinere
3900000000,6,3,2,375,221,Cinere
4700000000,4,3,2,206,225,Cinere
4900000000,4,4,1,375,325,Cinere
1100000000,3,2,1,72,69,Cimanggis
784000000,2,2,1,68,35,Pancoran Mas
950000000,2,2,1,55,100,Cinere
1040000000,3,3,2,62,100,Limo
1070000000,3,3,2,82,90,Cilodong
1750000000,4,3,2,146,280,Harjamukti
1880000000,4,3,2,84,110,Cimanggis
755000000,2,2,1,74,50,Sukmajaya
950000000,2,1,1,105,45,Cimanggis
700000000,2,1,1,86,55,Pancoran Mas
1950000000,3,2,2,97,110,Harjamukti
1050000000,3,3,1,55,100,Pancoran Mas
1250000000,3,3,2,70,100,Cilodong
1750000000,4,4,2,71,110,Kelapa Dua
1300000000,3,3,2,97,85,Limo
1300000000,3,3,2,96,85,Limo
1390000000,3,3,2,105,85,Cinere
890000000,4,3,3,206,100,Tapos
3600000000,5,4,0,250,380,Beji
2200000000,5,4,0,132,260,Cinere
3500000000,3,3,1,218,235,Cinere
1120000000,3,3,2,73,90,Cilodong
1350000000,3,2,0,84,95,Depok I
1070000000,3,3,2,76,90,Depok I
760000000,2,2,1,81,50,Depok I
950000000,4,3,2,140,100,Sukmajaya
900000000,3,3,2,62,90,Cilodong
800000000,2,1,1,60,36,Cimanggis
971000000,3,3,2,60,55,Pancoran Mas
1280000000,3,3,2,73,85,Kelapa Dua
1240000000,3,3,2,78,92,Depok I
680000000,4,3,2,206,120,Cinangka
1420000000,3,3,2,104,105,Cilodong
2049999999,4,4,2,85,166,Beji
950000000,2,2,1,75,90,Kelapa Dua
1800000000,5,5,3,130,170,Sukmajaya
1680000000,3,2,2,106,120,Cinere
850000000,2,1,1,126,50,Cimanggis
3700000000,4,4,2,180,180,Pancoran Mas
1500000000,1,1,0,236,150,Sawangan
3800000000,6,5,2,260,290,Cibubur
22000000000,8,8,4,1420,1200,Depok II
810000000,3,2,1,62,100,Pancoran Mas
615000000,2,1,1,60,42,Pancoran Mas
1650000000,5,4,0,222,194,Tapos
990000000,3,2,1,72,115,Cibubur
853000000,3,2,2,80,80,Sawangan
799000000,3,2,2,84,72,Sawangan
3000000000,5,5,2,175,156,Tapos
2990000000,4,3,1,160,250,Harjamukti
7500000000,5,6,2,428,300,Cinere
300000000,2,1,1,50,30,Tapos
4500000000,5,3,3,1413,735,Tapos
6000000000,5,5,2,260,414,Harjamukti
650000000,2,1,1,102,45,Cinangka
850000000,3,2,0,88,110,Pancoran Mas
1200000000,4,2,1,127,107,Tanah Baru
1650000000,4,3,2,182,200,Pancoran Mas
950000000,2,1,0,120,45,Bojong Sari
1320000000,3,3,1,86,85,Sawangan
670000000,2,1,0,78,30,Bojong Sari
1800000000,3,3,2,99,150,Pancoran Mas
1700000000,3,2,0,161,130,Cinere
630000000,2,1,1,60,40,Citayam
1500000000,3,2,2,137,123,Cinere
85000000,2,2,1,72,60,Sawangan
11000000000,6,4,2,975,500,Cinere
2700000000,5,3,0,802,157,Sawangan
550000000,2,1,1,78,70,Depok I
27500000000,6,6,0,540,625,Tapos
1280000000,3,2,2,61,100,Harjamukti
799000000,2,2,1,42,45,Cimanggis
800000000,3,2,1,41,80,Tanah Baru
149000000,2,2,1,84,40,Tapos
2500000000,3,4,2,128,185,Kukusan
2800000000,5,4,2,310,250,Rangkapanjaya
1200000000,3,2,1,60,63,Tapos
2950000000,3,2,1,197,150,Pangkalan Jati
1250000000,3,3,1,67,94,Cilodong
2700000000,11,11,0,68,162,Kukusan
990000000,2,2,1,125,72,Bojong Sari
350000000,2,1,1,70,45,Citayam
1850000000,3,2,0,64,117,Cinere
830000000,3,2,1,45,72,Sukatani
777000000,3,2,1,41,54,Kukusan
730000000,3,2,1,63,72,Cinere
950000000,3,2,1,65,108,Cinangka
900000000000,2,1,2,90,60,Cinere
4500000000,4,3,1,300,380,Gandul
670000000,2,1,1,70,38,Cipayung
1170000000,4,3,0,80,140,Pancoran Mas
855000000,3,2,2,80,80,Sawangan
750000000,2,1,0,83,70,Limo
750000000,2,1,0,83,70,Pancoran Mas
1220000000,2,1,0,84,36,Cinere
1550000000,3,4,0,116,100,Sukmajaya
1940000000,3,3,0,116,175,Sukmajaya
700000000,2,1,0,78,45,Bojong Sari
2600000000,3,3,0,105,160,Cinere
3600000000,3,3,1,310,160,Cinere
500000000,2,1,0,48,48,Bojong Sari
2069999999,3,3,1,133,89,Harjamukti
2000000000,3,2,2,90,180,Cinere
610000000,2,1,0,87,78,Cimanggis
1660000000,2,1,0,112,46,Bojong Sari
1880000000,2,2,0,144,81,Bojong Sari
540000000,2,1,0,76,45,Bojong Sari
780000000,2,2,0,90,60,Limo
1770000000,5,4,0,108,175,Bojong Sari
1000000000,2,2,0,98,50,Bojong Sari
500000000,2,1,1,119,80,Cimanggis
340000000,2,1,1,55,36,Cinangka
3300000000,6,5,2,518,300,Cinere
517000000,3,2,1,38,54,Cilodong
850000000,3,2,2,106,70,Limo
750000000,2,1,0,98,65,Depok I
2200000000,3,4,1,140,180,Cinere
2450000000,4,4,1,120,180,Cinere
3250000000,5,3,1,213,200,Cibubur
900000000,2,1,2,84,50,Cipayung
1500000000,3,1,0,140,140,Cinere
830000000,2,1,1,84,60,Bojong Sari
415000000,2,2,0,33,38,Cinere
3800000000,4,4,2,294,307,Cinere
8950000000,5,4,6,772,416,Cinere
5400000000,4,3,2,405,300,Cinere
1850000000,4,3,4,299,180,Pancoran Mas
1200000000,3,2,0,80,80,Sukmajaya
1800000000,4,2,0,185,230,Cimanggis
3200000000,3,3,2,200,109,Sawangan
975000000,2,2,1,84,60,Cinere
1480000000,5,2,1,200,180,Pancoran Mas
3380000000,4,4,3,200,200,Cinere
3500000000,4,3,3,265,185,Limo
1150000000,3,3,1,72,100,Pancoran Mas
565000000,2,1,1,75,36,Pancoran Mas
14000000000,73,73,5,660,1500,Depok I
2800000000,7,6,4,264,300,Pancoran Mas
4750000000,5,4,2,290,250,Cilodong
1500000000,3,3,1,106,120,Kelapa Dua
2000000000,4,3,1,145,111,Cilodong
895000000,4,3,1,198,105,Beji
1550000000,3,3,1,72,90,Cinere
500000000,2,1,1,65,44,Bojong Sari
700000000,2,1,1,80,45,Sawangan
850000000,2,2,1,98,70,Pancoran Mas
2300000000,4,3,2,200,180,Sawangan
750000000,2,1,1,100,450,Pancoran Mas
450000000,2,1,1,59,45,Cipayung
1800000000,3,2,2,443,100,Pancoran Mas
998000000,3,3,2,90,90,Depok II
2700000000,4,3,2,476,300,Cinere
3300000000,3,1,2,200,250,Cinere
1250000000,3,1,0,126,70,Pancoran Mas
945000000,4,3,0,240,115,Sawangan
720000000,2,1,0,72,45,Bojong Sari
1000000000,2,1,0,90,45,Cilodong
1170000000,4,3,0,80,140,Cilodong
670000000,3,1,0,75,75,Cilodong
1100000000,3,2,1,98,78,Kalimanggis
1100000000,3,2,1,80,100,Depok II
1300000000,3,3,2,100,100,Depok I
595000000,2,1,1,55,40,Kukusan
600000000,3,2,1,70,70,Cisalak
3150000000,5,4,2,200,300,Cibubur
600000000,2,1,1,60,40,Bojong Sari
1100000000,3,2,0,60,63,Cibubur
8950000000,3,3,2,1,200,Depok I
750000000,2,2,0,105,90,Sawangan
3500000000,3,3,0,140,220,Cibubur
13500000000,4,3,0,800,500,Cinere
890000000,2,1,1,119,70,Beji
330000000,2,1,1,65,40,Depok I
365000000,2,1,1,71,40,Depok II
2950000000,4,3,0,231,300,Cinere
1450000000,3,3,1,64,90,Cinere
1980000000,3,3,1,101,126,Cinere
